product_id,product_name,category,platform,mrp,selling_price,computed_discount,fraud_verdict,fraud_score_composite,mrp_inflation_ratio,discount_permanence_score,pre_sale_spike,seller_trust_score,discount_round_flag,charm_pricing_flag,cross_platform_mrp_gap,price_drop_magnitude
11007,Apple_Smartwatch_1007,Electronics,flipkart,2696.43,2504.51,7.12,Genuine,1.59,1.0473,0.4545,-0.5728,0.8217,0,0,0.0,0.0273
11008,Prestige_Mixer_1008,Home,flipkart,1566.9,1446.65,7.67,Genuine,0.82,1.0751,0.0833,-0.0722,0.879,0,0,0.0,0.0074
11009,SG_Dumbbells_1009,Sports,flipkart,3940.21,2981.52,24.33,Genuine,2.19,1.3047,0.4706,0.16,0.7564,0,0,0.0,0.0127
11010,Lakme_Lipstick_1010,Beauty,flipkart,4880.08,3081.66,36.85,Genuine,1.81,1.6228,0.2895,0.0354,0.6973,0,0,0.0,-0.0248
11011,Sony_Smartwatch_1011,Electronics,flipkart,3725.08,3277.42,12.02,Genuine,1.7,1.1194,0.4688,-0.2337,0.8045,0,0,0.0,0.0151
11012,Lakme_Perfume_1012,Beauty,flipkart,5779.74,4758.6,17.67,Genuine,1.83,1.2888,0.3429,0.0727,0.7219,0,0,0.0,-0.0611
11013,Maybelline_Perfume_1013,Beauty,flipkart,1680.1,1360.06,19.05,Genuine,1.6,1.2047,0.3714,-0.0686,0.7695,0,0,0.0,0.0248
11014,Philips_Table_1014,Home,flipkart,5979.84,3885.45,35.02,Suspicious,4.13,1.5928,1.0,-0.4872,0.6634,1,0,0.0,-0.0349
11015,Prestige_Chair_1015,Home,flipkart,570.69,308.18,46.0,Suspicious,3.45,1.6231,0.9211,-0.0572,0.6313,0,0,0.0,0.1235
11016,Prestige_Chair_1016,Home,flipkart,2769.09,557.8,79.86,Fake,9.56,5.2681,0.9333,2.0832,0.1313,1,0,0.0,-0.0612
11017,Nike_T-Shirt_1017,Fashion,flipkart,2774.82,1161.65,58.14,Fake,4.68,2.2117,1.0,-0.4275,0.5076,0,0,0.0,0.0741
11018,Apple_Headphones_1018,Electronics,flipkart,940.0,859.9,8.52,Genuine,0.59,1.1052,0.037,0.0851,0.881,0,0,0.0,-0.011
11019,SG_Football_1019,Sports,flipkart,4141.28,2860.39,30.93,Genuine,3.19,1.4662,0.8378,0.0495,0.6635,0,0,0.0,-0.0127
11020,Philips_Mixer_1020,Home,flipkart,4572.45,2363.22,48.32,Suspicious,4.04,1.7527,0.9375,0.2455,0.6068,0,0,0.0,0.0941
11021,Samsung_Smartwatch_1021,Electronics,flipkart,3971.52,3103.09,21.87,Genuine,2.45,1.2857,0.7895,0.0334,0.846,0,0,0.0,-0.0046
11022,SG_Dumbbells_1022,Sports,flipkart,11118.88,3890.28,65.01,Suspicious,6.09,2.9423,0.7586,0.1445,0.2347,1,0,0.0,-0.0295
11023,Prestige_Mixer_1023,Home,flipkart,4414.49,3643.46,17.47,Suspicious,2.84,1.2179,0.9167,-0.6487,0.7896,0,0,0.0,-0.0052
11024,Samsung_Smartphone_1024,Electronics,flipkart,1988.18,731.4,63.21,Fake,7.02,2.5971,1.0,0.7696,0.3524,0,0,0.0,0.0446
11025,Prestige_Chair_1025,Home,flipkart,1417.22,1137.56,19.73,Genuine,2.38,1.2556,0.4474,-0.1559,0.7746,1,0,0.0,-0.0078
11026,Philips_Cookware_1026,Home,flipkart,4109.77,2350.23,42.81,Genuine,2.44,1.7222,0.6,-0.062,0.7208,0,0,0.0,0.0151
11027,Puma_Shoes_1027,Fashion,flipkart,9164.55,3914.04,57.29,Fake,5.21,2.3516,1.0,0.108,0.4419,0,0,0.0,-0.0043
11028,Samsung_Smartwatch_1028,Electronics,flipkart,11292.36,4607.51,59.2,Fake,5.34,2.5061,0.9375,0.1337,0.3794,0,0,0.0,-0.0226
11029,Maybelline_Facewash_1029,Beauty,flipkart,3943.38,3376.36,14.38,Genuine,1.51,1.2242,0.3077,0.1054,0.8123,0,0,0.0,-0.0482
11030,Maybelline_Perfume_1030,Beauty,flipkart,13684.1,3358.95,75.45,Fake,7.5,4.0638,0.9143,0.0062,0.2102,1,0,0.0,0.0025
11031,Prestige_Table_1031,Home,flipkart,1427.2,1070.57,24.99,Genuine,2.48,1.3296,0.16,0.1461,0.7999,1,0,0.0,0.0026
11032,Lakme_Lipstick_1032,Beauty,flipkart,6507.51,3640.4,44.06,Suspicious,3.25,1.7656,0.28,0.7073,0.6244,0,0,0.0,0.0123
11033,Puma_Jeans_1033,Fashion,flipkart,5081.53,1820.46,64.17,Fake,5.97,2.7869,1.0,0.2679,0.3286,0,0,0.0,0.0016
11034,Nivia_Dumbbells_1034,Sports,flipkart,565.98,457.27,19.21,Genuine,1.82,1.2349,0.6154,-0.0124,0.8931,0,0,0.0,0.0023
11035,Adidas_T-Shirt_1035,Fashion,flipkart,5430.15,3268.97,39.8,Suspicious,2.96,1.6521,0.4118,-0.5447,0.5916,1,0,0.0,0.0054
11036,Apple_Laptop_1036,Electronics,flipkart,509.66,459.09,9.92,Suspicious,1.21,1.0272,0.087,-0.0267,0.8255,0,0,0.0,0.0747
11037,Maybelline_Facewash_1037,Beauty,flipkart,1179.92,825.48,30.04,Genuine,1.93,1.4099,0.3,-0.1741,0.8226,1,0,0.0,0.0136
11038,Nivia_Cricket Bat_1038,Sports,flipkart,3303.42,2465.73,25.36,Suspicious,3.82,1.2652,0.9643,-0.0612,0.7062,1,0,0.0,0.0557
11039,Nike_Jeans_1039,Fashion,flipkart,896.97,725.38,19.13,Genuine,1.45,1.3044,0.1,0.1169,0.6806,0,0,0.0,-0.0548
11040,Prestige_Cookware_1040,Home,flipkart,3964.92,3466.22,12.58,Genuine,0.56,1.087,0.0667,-0.0139,0.8604,0,0,0.0,0.0497
11041,Nivia_Cricket Bat_1041,Sports,flipkart,7274.67,4820.23,33.74,Suspicious,3.56,1.536,0.9062,0.1672,0.6744,0,0,0.0,-0.0177
11042,Prestige_Cookware_1042,Home,flipkart,2037.67,1445.91,29.04,Genuine,1.46,1.4689,0.2778,-0.1244,0.7655,0,0,0.0,-0.0423
11043,Puma_Jeans_1043,Fashion,flipkart,1583.89,849.78,46.35,Suspicious,3.53,1.703,1.0,-0.0506,0.6759,0,0,0.0,0.0863
11044,Adidas_T-Shirt_1044,Fashion,flipkart,3118.8,1282.21,58.89,Suspicious,3.77,2.4374,0.6471,0.1168,0.4555,0,0,0.0,-0.0021
11045,Philips_Mixer_1045,Home,flipkart,8849.67,2533.77,71.37,Fake,7.24,3.3807,1.0,0.5304,0.2317,0,0,0.0,0.0321
11046,Maybelline_Lipstick_1046,Beauty,flipkart,8324.13,4759.94,42.82,Suspicious,2.91,1.7114,0.2286,0.5418,0.5903,0,0,0.0,0.0214
11047,LG_Headphones_1047,Electronics,flipkart,3924.01,3123.41,20.4,Suspicious,2.39,1.2576,0.2143,0.1802,0.6911,1,0,0.0,-0.001
11048,Puma_Jacket_1048,Fashion,flipkart,3194.31,1719.83,46.16,Suspicious,3.55,1.7512,1.0,-0.3415,0.6721,0,0,0.0,0.0571
11049,Nivia_Cricket Bat_1049,Sports,flipkart,5078.06,3516.13,30.76,Suspicious,3.5,1.4106,1.0,0.0406,0.6791,0,0,0.0,0.0233
11050,Prestige_Cookware_1050,Home,flipkart,5218.03,4778.03,8.43,Genuine,0.87,1.089,0.15,-0.1082,0.8229,0,0,0.0,0.0028
11051,Lakme_Facewash_1051,Beauty,flipkart,8703.2,3571.04,58.97,Fake,4.47,2.2138,0.6579,0.5897,0.4899,0,0,0.0,0.0916
11052,Lakme_Facewash_1052,Beauty,flipkart,13677.54,3902.55,71.47,Fake,7.37,3.5057,0.9667,0.4864,0.2433,0,0,0.0,-0.0003
11053,SG_Dumbbells_1053,Sports,flipkart,10010.58,4654.98,53.5,Fake,4.95,2.1268,0.6957,0.4125,0.4472,0,0,0.0,0.011
11054,SG_Football_1054,Sports,flipkart,989.09,711.39,28.08,Genuine,2.03,1.4044,0.3939,0.139,0.7472,0,0,0.0,-0.0101
11055,Adidas_T-Shirt_1055,Fashion,flipkart,8194.97,4729.83,42.28,Suspicious,3.28,1.6586,0.8,-0.2175,0.6617,0,0,0.0,0.0427
11056,Samsung_Smartphone_1056,Electronics,flipkart,1539.94,1070.84,30.46,Fake,4.49,1.5294,1.0,0.0616,0.6872,1,0,0.0,-0.0635
11057,Nike_Jacket_1057,Fashion,flipkart,4452.38,2227.45,49.97,Suspicious,4.88,1.9989,1.0,0.1592,0.5489,1,0,0.0,0.0
11058,Nivia_Football_1058,Sports,flipkart,4339.52,3268.63,24.68,Suspicious,3.68,1.2819,0.9615,-0.029,0.7528,1,0,0.0,0.0345
11059,Lakme_Facewash_1059,Beauty,flipkart,5395.66,3384.08,37.28,Suspicious,3.59,1.6702,1.0,-0.5329,0.6513,0,0,0.0,-0.0475
11060,Lakme_Perfume_1060,Beauty,flipkart,5891.29,3259.88,44.67,Suspicious,4.08,1.8616,0.4,0.6998,0.6477,1,0,0.0,-0.0301
11061,Philips_Table_1061,Home,flipkart,5204.56,2449.18,52.94,Fake,4.35,2.1221,0.9688,0.2292,0.5535,0,0,0.0,0.0014
11062,Adidas_Shoes_1062,Fashion,flipkart,1394.54,718.69,48.46,Suspicious,3.83,1.956,1.0,-0.1108,0.5988,0,0,0.0,-0.008
11063,Nike_Jeans_1063,Fashion,flipkart,5606.34,1437.57,74.36,Fake,7.13,3.5875,1.0,0.4735,0.3195,0,0,0.0,0.0801
11064,Philips_Mixer_1064,Home,flipkart,1605.93,1401.22,12.75,Genuine,0.1,1.0888,0.0,-0.0698,0.9616,0,0,0.0,0.05
11065,Philips_Cookware_1065,Home,flipkart,5521.66,1327.34,75.96,Fake,8.34,4.3978,0.9655,0.7267,0.2029,0,0,0.0,-0.0572
11066,Puma_Jeans_1066,Fashion,flipkart,8541.06,2799.08,67.23,Fake,6.48,3.0126,0.9429,0.4772,0.2622,0,0,0.0,0.0127
11067,Nivia_Dumbbells_1067,Sports,flipkart,3739.93,1496.51,59.99,Fake,7.17,2.6871,0.7143,0.9574,0.3015,1,0,0.0,-0.0752
11068,Prestige_Mixer_1068,Home,flipkart,5776.89,1732.68,70.01,Fake,8.01,3.3242,0.6667,1.003,0.2312,1,0,0.0,0.003
11069,Nike_Shoes_1069,Fashion,flipkart,3633.78,2046.94,43.67,Suspicious,3.5,1.6899,1.0,-0.5378,0.6834,0,0,0.0,0.048
11070,Nivia_Football_1070,Sports,flipkart,4047.17,3636.35,10.15,Genuine,2.03,1.1307,0.5714,-0.0435,0.7788,0,0,0.0,-0.0159
11071,Nivia_Football_1071,Sports,flipkart,756.32,717.77,5.1,Genuine,0.6,1.0799,0.0833,0.0035,0.8629,0,0,0.0,-0.0248
11072,Lakme_Lipstick_1072,Beauty,flipkart,3169.93,1935.44,38.94,Suspicious,2.16,1.5025,0.3421,0.1917,0.7039,0,0,0.0,0.0826
11073,Adidas_T-Shirt_1073,Fashion,flipkart,9931.66,4119.7,58.52,Fake,5.73,2.2587,1.0,0.8262,0.4883,0,0,0.0,0.0631
11074,Samsung_Headphones_1074,Electronics,flipkart,1047.34,299.57,71.4,Fake,8.0,3.3017,1.0,1.1726,0.2286,0,0,0.0,0.0556
11075,Philips_Mixer_1075,Home,flipkart,805.13,709.13,11.92,Suspicious,1.23,1.2286,0.0625,0.0939,0.7731,0,0,0.0,-0.0821
11076,Adidas_Jacket_1076,Fashion,flipkart,14366.97,3654.99,74.56,Fake,8.51,3.4325,1.0,0.9401,0.2752,1,0,0.0,0.1268
11077,Nike_T-Shirt_1077,Fashion,flipkart,9160.27,4243.12,53.68,Suspicious,3.44,2.231,0.6471,-0.0926,0.4746,0,0,0.0,-0.0334
11078,Maybelline_Perfume_1078,Beauty,flipkart,3083.21,2874.77,6.76,Genuine,0.78,1.0532,0.0769,-0.0334,0.7931,0,0,0.0,0.018
11079,SG_Dumbbells_1079,Sports,flipkart,4986.19,4660.33,6.54,Suspicious,1.56,1.1283,0.1176,0.0067,0.7349,0,0,0.0,-0.0546
11080,Philips_Mixer_1080,Home,flipkart,2248.93,1757.19,21.87,Genuine,2.22,1.2798,0.5652,0.0871,0.7763,0,0,0.0,0.0
11081,Nike_Jeans_1081,Fashion,flipkart,9672.35,2888.03,70.14,Fake,7.68,3.1611,1.0,0.6092,0.2447,1,0,0.0,0.0561
11082,Nivia_Dumbbells_1082,Sports,flipkart,6046.28,5111.61,15.46,Genuine,1.72,1.2691,0.3158,0.1496,0.78,0,0,0.0,-0.0729
11083,Samsung_Smartphone_1083,Electronics,flipkart,4395.95,4145.37,5.7,Genuine,0.64,1.0761,0.0588,-0.0143,0.8875,0,0,0.0,-0.0148
11084,Prestige_Table_1084,Home,flipkart,1909.11,1146.27,39.96,Suspicious,4.17,1.7656,1.0,-0.0002,0.6672,1,0,0.0,-0.0601
11085,LG_Headphones_1085,Electronics,flipkart,5019.81,3600.05,28.28,Suspicious,3.32,1.324,1.0,-0.0411,0.7078,0,0,0.0,0.0505
11086,Samsung_Smartwatch_1086,Electronics,flipkart,1934.64,448.46,76.82,Fake,8.75,4.4709,0.9286,2.3461,0.2003,0,0,0.0,-0.0364
11087,Prestige_Table_1087,Home,flipkart,5002.43,2544.29,49.14,Suspicious,3.88,1.7753,1.0,0.1088,0.6291,0,0,0.0,0.0971
11088,Samsung_Headphones_1088,Electronics,flipkart,2846.41,2617.36,8.05,Genuine,0.89,1.0702,0.0714,-0.0131,0.8895,0,0,0.0,0.0159
11089,Maybelline_Perfume_1089,Beauty,flipkart,14609.14,4021.46,72.47,Fake,7.81,3.5086,0.8125,1.8857,0.2247,0,0,0.0,0.0342
11090,Philips_Chair_1090,Home,flipkart,10726.96,3604.51,66.4,Fake,7.14,3.1245,1.0,0.6443,0.2316,0,0,0.0,-0.0499
11091,Puma_Jacket_1091,Fashion,flipkart,9016.65,4511.65,49.96,Suspicious,4.49,1.9579,1.0,-0.5076,0.5802,1,0,0.0,0.0203
11092,SG_Cricket Bat_1092,Sports,flipkart,915.39,628.93,31.29,Suspicious,3.24,1.3873,0.8718,0.0508,0.668,0,0,0.0,0.0468
11093,Maybelline_Facewash_1093,Beauty,flipkart,2054.15,1369.53,33.33,Suspicious,3.33,1.5112,0.9,0.0847,0.6922,0,0,0.0,-0.0075
11094,Maybelline_Perfume_1094,Beauty,flipkart,4982.88,3720.68,25.33,Genuine,2.62,1.1428,0.6667,-0.114,0.8572,1,0,0.0,0.1467
11095,Lakme_Perfume_1095,Beauty,flipkart,1925.77,1813.47,5.83,Genuine,0.96,1.0375,0.0909,-0.7282,0.7417,0,0,0.0,0.023
11096,Philips_Mixer_1096,Home,flipkart,500.95,440.34,12.1,Genuine,0.97,1.1505,0.05,0.0368,0.8495,0,0,0.0,-0.0113
11097,Puma_Shoes_1097,Fashion,flipkart,731.17,338.69,53.68,Suspicious,3.16,2.0638,0.6452,-0.0565,0.5514,0,0,0.0,0.044
11098,Philips_Chair_1098,Home,flipkart,2496.46,664.08,73.4,Fake,7.75,3.3832,0.8462,1.3227,0.2213,0,0,0.0,0.1
11099,Prestige_Cookware_1099,Home,flipkart,7821.26,4568.49,41.59,Suspicious,3.42,1.6623,0.9412,-0.339,0.6622,0,0,0.0,0.029
11100,LG_Smartwatch_1100,Electronics,flipkart,2043.82,1474.49,27.86,Genuine,2.17,1.0678,0.5405,0.1851,0.8088,0,0,0.0,0.2296
11101,Nivia_Dumbbells_1101,Sports,flipkart,1123.12,749.59,33.26,Suspicious,3.63,1.5581,0.9643,0.1304,0.6766,0,0,0.0,-0.0399
11102,Philips_Mixer_1102,Home,flipkart,8003.76,4209.88,47.4,Suspicious,4.13,1.869,1.0,0.1824,0.6008,0,0,0.0,0.0169
11103,Samsung_Smartwatch_1103,Electronics,flipkart,3573.16,3063.0,14.28,Suspicious,2.79,1.1728,0.6667,-0.1329,0.7812,0,0,0.0,-0.0053
11104,Adidas_Shoes_1104,Fashion,flipkart,2098.33,1739.67,17.09,Genuine,0.84,1.098,0.0909,-0.5271,0.7882,0,0,0.0,0.0897
11105,Prestige_Mixer_1105,Home,flipkart,2234.32,1202.33,46.19,Suspicious,3.78,1.8327,1.0,-0.2881,0.605,0,0,0.0,0.0138
11106,Samsung_Smartwatch_1106,Electronics,flipkart,4254.45,3834.32,9.88,Genuine,0.11,1.0853,0.0,-0.0021,0.9599,0,0,0.0,0.0218
11107,Adidas_Shoes_1107,Fashion,flipkart,6429.47,3537.87,44.97,Suspicious,4.12,1.6186,1.0,-0.5317,0.6675,1,0,0.0,0.1094
11108,Prestige_Mixer_1108,Home,flipkart,5590.13,3127.84,44.05,Fake,4.58,1.7561,0.9333,0.3595,0.6744,0,0,0.0,0.0174
11109,Maybelline_Lipstick_1109,Beauty,flipkart,1989.8,1298.18,34.76,Suspicious,3.99,1.5194,1.0,-0.4609,0.7039,1,0,0.0,0.0087
11110,Prestige_Table_1110,Home,flipkart,5153.73,4336.11,15.86,Genuine,2.37,1.2234,0.6667,0.0157,0.7592,0,0,0.0,-0.0294
11111,SG_Football_1111,Sports,flipkart,8255.77,2995.75,63.71,Suspicious,4.97,2.678,0.8065,-0.3467,0.3344,0,0,0.0,0.0282
11112,Samsung_Smartwatch_1112,Electronics,flipkart,733.83,443.05,39.62,Suspicious,3.87,1.6867,0.8667,-0.2924,0.6531,1,0,0.0,-0.0184
11113,LG_Smartphone_1113,Electronics,flipkart,9635.13,4368.86,54.66,Fake,5.99,2.2104,0.5789,0.7722,0.4292,1,0,0.0,-0.0022
11114,Maybelline_Facewash_1114,Beauty,flipkart,1052.85,735.06,30.18,Genuine,3.04,1.4481,0.6,-0.3107,0.6926,1,0,0.0,-0.011
11115,Prestige_Cookware_1115,Home,flipkart,10652.13,3039.24,71.47,Fake,7.66,3.4033,0.8182,1.0801,0.2366,0,0,0.0,0.029
11116,Puma_Jeans_1116,Fashion,flipkart,3398.83,1514.18,55.45,Fake,5.78,2.2354,1.0,0.2887,0.5482,1,1,0.0,0.0041
11117,Prestige_Cookware_1117,Home,flipkart,13529.2,4703.13,65.24,Fake,7.71,3.1346,1.0,0.6726,0.2608,1,0,0.0,-0.0897
11118,Adidas_T-Shirt_1118,Fashion,flipkart,753.66,594.13,21.17,Genuine,2.0,1.2699,0.4848,-0.4219,0.7306,0,0,0.0,-0.0011
11119,Sony_Smartphone_1119,Electronics,flipkart,4910.46,2370.0,51.74,Suspicious,3.83,1.9479,0.9524,-0.4827,0.5608,0,0,0.0,0.0599
11120,SG_Dumbbells_1120,Sports,flipkart,7061.22,4616.06,34.63,Suspicious,4.29,1.5708,1.0,0.0897,0.6609,1,0,0.0,-0.0268
11121,Prestige_Chair_1121,Home,flipkart,4336.37,3914.3,9.73,Genuine,1.42,1.1327,0.2,0.0346,0.7038,0,0,0.0,-0.0224
11122,Nivia_Cricket Bat_1122,Sports,flipkart,1515.42,1279.95,15.54,Genuine,1.53,1.2295,0.3333,-0.0526,0.7652,0,0,0.0,-0.0385
11123,Lakme_Facewash_1123,Beauty,flipkart,4267.56,2695.1,36.85,Suspicious,3.38,1.5033,0.9714,-0.4108,0.6814,0,0,0.0,0.0506
11124,Lakme_Perfume_1124,Beauty,flipkart,3544.51,3203.09,9.63,Genuine,1.03,1.1125,0.1111,-0.7126,0.7419,0,0,0.0,-0.0053
11125,Prestige_Chair_1125,Home,flipkart,659.86,470.81,28.65,Genuine,2.22,1.2843,0.3704,0.2559,0.7204,0,0,0.0,0.0837
11126,Sony_Smartwatch_1126,Electronics,flipkart,3200.71,1256.17,60.75,Fake,5.51,2.4845,0.5385,0.8557,0.4345,0,0,0.0,0.0249
11127,Prestige_Cookware_1127,Home,flipkart,6738.16,1560.4,76.84,Fake,8.54,4.2774,0.75,2.0188,0.2288,0,0,0.0,0.0095
11128,Puma_Jeans_1128,Fashion,flipkart,4863.94,2247.21,53.8,Fake,4.37,2.3825,1.0,-0.0754,0.4629,0,0,0.0,-0.1007
11129,SG_Dumbbells_1129,Sports,flipkart,4302.62,3429.59,20.29,Genuine,2.26,1.2247,0.4118,-0.4535,0.7818,1,0,0.0,0.0238
11130,LG_Headphones_1130,Electronics,flipkart,778.68,364.67,53.17,Fake,4.39,2.0771,0.4,0.9056,0.4882,0,0,0.0,0.0272
11131,Adidas_T-Shirt_1131,Fashion,flipkart,1637.25,940.07,42.58,Suspicious,3.6,1.6887,1.0,-0.1552,0.6501,0,0,0.0,0.0304
11132,Philips_Table_1132,Home,flipkart,4763.47,2688.52,43.56,Suspicious,3.64,1.8551,0.9091,-0.3991,0.5804,0,0,0.0,-0.047
11133,Maybelline_Lipstick_1133,Beauty,flipkart,4811.05,3277.36,31.88,Genuine,2.13,1.3736,0.6296,-0.1845,0.8134,0,0,0.0,0.0643
11134,LG_Laptop_1134,Electronics,flipkart,7046.65,2748.36,61.0,Suspicious,5.76,2.5299,0.5172,1.1662,0.425,0,0,0.0,0.0133
11135,Adidas_Shoes_1135,Fashion,flipkart,984.62,543.44,44.81,Suspicious,3.71,1.7367,0.6786,0.0979,0.6181,1,0,0.0,0.0415
11136,SG_Football_1136,Sports,flipkart,5012.77,1669.09,66.7,Fake,6.24,3.2335,0.2727,1.7983,0.2088,0,0,0.0,-0.0767
11137,Apple_Headphones_1137,Electronics,flipkart,3211.83,3005.91,6.41,Genuine,0.62,1.0343,0.0909,-0.0415,0.8538,0,0,0.0,0.032
11138,Lakme_Lipstick_1138,Beauty,flipkart,3063.16,2785.48,9.07,Genuine,0.8,1.1194,0.1053,-0.5168,0.8137,0,0,0.0,-0.0179
11139,Apple_Headphones_1139,Electronics,flipkart,7203.8,5032.53,30.14,Suspicious,4.16,1.541,1.0,-0.0657,0.6485,1,0,0.0,-0.0765
11140,Adidas_T-Shirt_1140,Fashion,flipkart,2465.0,1782.93,27.67,Suspicious,3.21,1.358,1.0,-0.2343,0.747,0,0,0.0,0.0177
11141,Philips_Mixer_1141,Home,flipkart,3294.31,1983.04,39.8,Suspicious,3.95,1.6499,0.9032,-0.5644,0.6508,1,0,0.0,0.0068
11142,Philips_Chair_1142,Home,flipkart,3328.52,2842.62,14.6,Genuine,1.13,1.0976,0.1765,0.0313,0.7785,0,0,0.0,0.0627
11143,Philips_Cookware_1143,Home,flipkart,3118.41,2338.36,25.01,Genuine,1.81,1.2492,0.125,0.1386,0.7871,1,0,0.0,0.0633
11144,Maybelline_Facewash_1144,Beauty,flipkart,2656.64,1732.38,34.79,Suspicious,3.85,1.493,0.9524,-0.3945,0.7081,1,0,0.0,0.0264
11145,Nike_Jacket_1145,Fashion,flipkart,6335.63,4026.19,36.45,Genuine,2.75,1.4955,0.8,-0.3571,0.7556,0,0,0.0,0.0496
11146,Lakme_Facewash_1146,Beauty,flipkart,994.69,609.13,38.76,Suspicious,3.01,1.6313,0.6923,0.1701,0.6987,0,0,0.0,0.001
11147,Puma_T-Shirt_1147,Fashion,flipkart,6734.46,2510.95,62.71,Fake,5.49,2.7588,1.0,0.0021,0.3251,0,0,0.0,-0.0286
11148,SG_Cricket Bat_1148,Sports,flipkart,3865.16,3330.59,13.83,Genuine,1.81,1.0107,0.5,-0.1253,0.7812,0,0,0.0,0.1291
11149,SG_Dumbbells_1149,Sports,flipkart,4993.33,3715.13,25.6,Genuine,1.42,1.3396,0.3438,0.0029,0.8226,0,0,0.0,0.0033
11150,SG_Dumbbells_1150,Sports,flipkart,3285.37,2909.0,11.46,Genuine,1.86,1.1493,0.4865,-0.0961,0.7691,0,0,0.0,-0.0176
11151,SG_Football_1151,Sports,flipkart,2636.28,1756.16,33.38,Suspicious,3.62,1.587,1.0,-0.5417,0.6316,0,0,0.0,-0.0572
11152,Samsung_Laptop_1152,Electronics,flipkart,4182.48,1314.02,68.58,Suspicious,5.3,3.1355,0.5882,0.1241,0.2114,0,0,0.0,0.0149
11153,Sony_Headphones_1153,Electronics,flipkart,6099.16,4885.14,19.9,Genuine,2.62,1.2892,0.2069,0.0816,0.754,1,1,0.0,-0.0326
11154,Philips_Chair_1154,Home,flipkart,4235.25,1311.66,69.03,Fake,7.11,3.0202,0.8108,1.1707,0.2633,0,0,0.0,0.0647
11155,Puma_Jacket_1155,Fashion,flipkart,3967.5,2242.52,43.48,Suspicious,2.95,1.6931,0.6667,0.0901,0.6563,0,0,0.0,0.043
11156,LG_Headphones_1156,Electronics,flipkart,3798.05,3140.37,17.32,Genuine,1.06,1.1856,0.2,0.0861,0.8627,0,0,0.0,0.0197
11157,Adidas_Jeans_1157,Fashion,flipkart,6602.76,3674.57,44.35,Suspicious,3.68,1.7959,1.0,-0.2061,0.6343,0,0,0.0,0.0006
11158,Prestige_Cookware_1158,Home,flipkart,949.93,594.08,37.46,Suspicious,3.35,1.4454,1.0,-0.0354,0.7095,0,0,0.0,0.0961
11159,SG_Football_1159,Sports,flipkart,4601.25,3089.74,32.85,Suspicious,2.05,1.5679,0.2727,0.3369,0.776,0,0,0.0,-0.0529
11160,Nivia_Cricket Bat_1160,Sports,flipkart,4347.24,4075.88,6.24,Genuine,0.56,0.9834,0.1176,-0.1138,0.8924,0,0,0.0,0.0779
11161,Nike_T-Shirt_1161,Fashion,flipkart,2255.43,1614.85,28.4,Genuine,2.08,1.4166,0.4706,-0.1685,0.7082,0,0,0.0,-0.0143
11162,LG_Smartwatch_1162,Electronics,flipkart,4268.45,3783.45,11.36,Genuine,2.11,1.1506,0.6,-0.6601,0.7747,0,0,0.0,-0.0199
11163,Maybelline_Facewash_1163,Beauty,flipkart,15102.85,3524.36,76.66,Fake,8.83,4.3763,1.0,2.4163,0.2295,0,0,0.0,-0.0212
11164,LG_Laptop_1164,Electronics,flipkart,4793.91,3702.43,22.77,Suspicious,1.97,1.2928,0.2727,0.1567,0.67,0,0,0.0,0.0015
11165,SG_Dumbbells_1165,Sports,flipkart,1661.52,1085.37,34.68,Suspicious,3.78,1.3944,0.8857,0.0138,0.676,1,0,0.0,0.0891
11166,Prestige_Chair_1166,Home,flipkart,12787.78,3652.87,71.43,Fake,7.17,3.274,1.0,0.5503,0.2254,0,0,0.0,0.0648
11167,Apple_Smartphone_1167,Electronics,flipkart,4216.48,2786.92,33.9,Genuine,1.78,1.4848,0.2432,0.0715,0.6763,0,0,0.0,0.0186
11168,Philips_Table_1168,Home,flipkart,7694.23,4130.59,46.32,Suspicious,3.81,1.7975,1.0,-0.5991,0.5892,0,0,0.0,0.035
11169,Adidas_Jacket_1169,Fashion,flipkart,5783.67,4732.04,18.18,Genuine,1.06,1.2586,0.1429,0.079,0.8191,0,0,0.0,-0.0297
11170,Nivia_Football_1170,Sports,flipkart,1818.04,459.81,74.71,Fake,8.44,3.7684,0.7143,2.1329,0.2385,1,0,0.0,0.0469
11171,LG_Laptop_1171,Electronics,flipkart,4720.33,3361.41,28.79,Suspicious,2.25,1.3802,0.3,0.2649,0.6716,0,0,0.0,0.0172
11172,Maybelline_Perfume_1172,Beauty,flipkart,1481.26,1042.12,29.65,Genuine,2.23,1.3594,0.1875,0.3096,0.8127,1,0,0.0,0.0436
11173,Apple_Smartphone_1173,Electronics,flipkart,5320.52,3911.57,26.48,Genuine,2.59,1.3937,0.6154,0.0839,0.7005,0,0,0.0,-0.0246
11174,Puma_Jeans_1174,Fashion,flipkart,5470.3,2349.09,57.06,Fake,5.14,2.4864,1.0,-0.0523,0.4132,0,0,0.0,-0.0677
11175,Sony_Headphones_1175,Electronics,flipkart,11032.51,4089.3,62.93,Fake,5.18,2.5064,0.1429,1.2607,0.3154,0,0,0.0,0.071
11176,Adidas_Shoes_1176,Fashion,flipkart,8238.44,4321.17,47.55,Suspicious,3.99,1.8882,1.0,-0.2378,0.643,0,0,0.0,0.0096
11177,SG_Dumbbells_1177,Sports,flipkart,4730.98,3543.01,25.11,Suspicious,3.96,1.3823,0.9697,-0.0509,0.6732,1,0,0.0,-0.0352
