product_id,product_name,category,platform,mrp,selling_price,computed_discount,fraud_verdict,label_encoded,split,mrp_inflation_ratio,discount_permanence_score,pre_sale_spike,price_volatility,mrp_volatility,days_listed,discount_vs_category,seller_trust_score,discount_round_flag,charm_pricing_flag,listing_age_anomaly,discount_gap_abs,high_discount_low_trust,price_drop_magnitude,cross_platform_mrp_gap,cross_platform_price_gap,fraud_score_composite,platform_encoded,category_freq_encoded,mrp_inflation_ratio_scaled,discount_permanence_score_scaled,pre_sale_spike_scaled,price_volatility_scaled,mrp_volatility_scaled,days_listed_scaled,discount_vs_category_scaled,seller_trust_score_scaled,discount_round_flag_scaled,charm_pricing_flag_scaled,listing_age_anomaly_scaled,discount_gap_abs_scaled,high_discount_low_trust_scaled,price_drop_magnitude_scaled,cross_platform_mrp_gap_scaled,cross_platform_price_gap_scaled,fraud_score_composite_scaled,platform_encoded_scaled,category_freq_encoded_scaled
10714,Nivia_Dumbbells_714,Sports,flipkart,1045.55,877.67,16.06,Genuine,1,train,1.2684,0.2424,0.057,0.0316,0.418,32,-9.45,0.7523,0,0,0,0.0,0,-0.0647,0.0,0.0,1.46,0,0.200667,0.0744006294547811,0.2424,0.200315023626772,0.18755186721991704,0.615838885523925,0.7931034482758621,0.2862784924396299,0.7262308501929599,0.0,0.0,0.0,0.0,0.0,0.27008928571428575,0.0,0.0,0.1527196652719665,0.0,0.3428571428571434
10715,SG_Cricket Bat_715,Sports,flipkart,2725.13,2395.55,12.09,Genuine,1,train,1.0717,0.2162,-0.0167,0.0758,0.4471,36,-13.42,0.7996,0,0,0,0.0,0,0.0579,0.0,0.0,1.1,0,0.200667,0.02888086642599283,0.2162,0.18188864164812363,0.5543568464730291,0.6599030890369474,0.9310344827586208,0.2414804784473031,0.7815460180095894,0.0,0.0,0.0,0.0,0.0,0.574156746031746,0.0,0.0,0.11506276150627616,0.0,0.3428571428571434
10716,Puma_Shoes_716,Fashion,flipkart,15648.24,3898.63,75.09,Fake,0,test,4.0911,1.0,1.1144,0.021,0.3273,14,30.24,0.2691,1,0,0,0.0,1,-0.0193,0.0,0.0,9.31,0,0.196,0.7276219568638342,1.0,0.46468485136385235,0.09958506224066391,0.4784978800726832,0.17241379310344823,0.7341457910178288,0.1611507426032043,1.0,0.0,0.0,0.0,1.0,0.3826884920634921,0.0,0.0,0.9738493723849373,0.0,0.20951428571428554
10717,Lakme_Perfume_717,Beauty,flipkart,1432.53,417.72,70.84,Fake,0,val,3.2024,0.8261,0.5622,0.0279,0.4593,22,37.77,0.2163,0,0,0,19.5,1,0.0662,0.0,0.0,7.3,0,0.188667,0.5219614921780987,0.8261,0.3266244968372628,0.15684647302904564,0.6783767413688674,0.44827586206896547,0.8191153238546603,0.09940357852882706,0.0,0.0,0.0,0.9784244856999499,1.0,0.5947420634920635,0.0,0.0,0.7635983263598326,0.0,0.0
10718,Apple_Smartphone_718,Electronics,flipkart,6647.56,4146.91,37.62,Genuine,1,test,1.7166,0.1429,-0.4943,0.0514,0.4894,13,8.25,0.5893,0,0,0,0.0,0,-0.0709,0.0,0.0,1.74,0,0.191,0.1781218180135148,0.1429,0.062479685976448235,0.3518672199170124,0.7239551786795881,0.13793103448275862,0.48600767321146465,0.535609870190621,0.0,0.0,0.0,0.0,0.0,0.2547123015873016,0.0,0.0,0.18200836820083682,0.0,0.0666571428571423
10719,Adidas_Shoes_719,Fashion,flipkart,1381.48,1239.74,10.26,Genuine,1,train,1.1293,0.0952,-0.0348,0.021,0.4225,20,-34.59,0.7922,0,0,0,0.0,0,-0.0134,0.0,0.0,0.85,0,0.196,0.04221049708414332,0.0952,0.17736330224766858,0.09958506224066391,0.6226529376135675,0.37931034482758624,0.0025953509365831406,0.7728920594082563,0.0,0.0,0.0,0.0,0.0,0.3973214285714286,0.0,0.0,0.08891213389121339,0.0,0.20951428571428554
10720,Apple_Headphones_720,Electronics,flipkart,4673.01,1058.07,77.36,Fake,0,train,4.1977,0.9091,2.3249,0.0359,0.4069,10,47.99,0.2372,0,0,0,12.1,1,0.0495,0.0,0.0,8.95,0,0.191,0.7522910302693698,0.9091,0.7673325499412457,0.2232365145228216,0.5990308903694731,0.03448275862068967,0.9344391785150079,0.12384516430826806,0.0,0.0,0.0,0.6071249372804817,1.0,0.5533234126984128,0.0,0.0,0.9361924686192468,0.0,0.0666571428571423
10721,Prestige_Table_721,Home,flipkart,2480.41,1875.52,24.39,Genuine,1,val,1.263,0.3214,0.2799,0.0599,0.4216,27,-13.41,0.7525,0,0,0,0.0,0,0.045,0.0,0.0,2.05,0,0.223667,0.07315097658057945,0.3214,0.25604420331524863,0.4224066390041493,0.621290127195639,0.6206896551724137,0.24159331979237192,0.7264647409659688,0.0,0.0,0.0,0.0,0.0,0.5421626984126985,0.0,0.0,0.2144351464435146,0.0,1.0
10722,Nivia_Football_722,Sports,flipkart,8754.22,4079.46,53.4,Fake,0,train,2.1134,0.9167,-0.4393,0.0136,0.3722,11,27.89,0.5171,0,0,0,0.0,0,0.0152,0.0,0.0,3.92,0,0.200667,0.2699481625474406,0.9167,0.07623071730379778,0.03817427385892115,0.5464869775893398,0.06896551724137928,0.707628074926653,0.4511753011343702,0.0,0.0,0.0,0.0,0.0,0.46825396825396826,0.0,0.0,0.41004184100418406,0.0,0.3428571428571434
10723,LG_Laptop_723,Electronics,flipkart,17127.04,4646.3,72.87,Fake,0,train,3.7995,0.7,1.3431,0.0232,0.4793,29,43.5,0.2083,0,0,0,0.0,1,-0.0307,0.0,0.0,7.94,0,0.191,0.6601407016569473,0.7,0.5218641398104857,0.11784232365145225,0.7086614173228347,0.6896551724137931,0.8837734145791017,0.09004794760846688,0.0,0.0,0.0,0.0,1.0,0.35441468253968256,0.0,0.0,0.8305439330543933,0.0,0.0666571428571423
10724,Maybelline_Lipstick_724,Beauty,flipkart,3927.11,3580.66,8.82,Genuine,1,train,1.1325,0.1333,0.0783,0.0208,0.4138,14,-24.25,0.7947,0,0,0,0.0,0,-0.0326,0.0,0.0,1.07,0,0.188667,0.04295103212070722,0.1333,0.2056404230317274,0.09792531120331949,0.6094791035735918,0.17241379310344823,0.11927330173775674,0.7758156940708688,0.0,0.0,0.0,0.0,0.0,0.349702380952381,0.0,0.0,0.11192468619246862,0.0,0.0
10725,Puma_Jeans_725,Fashion,flipkart,11461.42,3190.29,72.16,Fake,0,train,3.69,1.0,1.6338,0.0163,0.2947,24,27.31,0.2821,0,0,0,0.0,1,-0.0271,0.0,0.0,8.3,0,0.196,0.6348005183745257,1.0,0.5945445908443133,0.06058091286307052,0.42913385826771655,0.5172413793103448,0.7010832769126607,0.17635364284878965,0.0,0.0,0.0,0.0,1.0,0.363343253968254,0.0,0.0,0.8682008368200838,0.0,0.20951428571428554
10726,Philips_Mixer_726,Home,flipkart,3302.18,1929.06,41.58,Genuine,1,train,1.7117,0.5714,-0.4552,0.018,0.4374,13,3.78,0.6115,0,0,0,0.0,0,0.0,0.0,0.0,2.7,0,0.223667,0.17698787373877628,0.5714,0.07225541915643674,0.07468879668049791,0.6452150211992732,0.13793103448275862,0.4355675919656962,0.5615717459946206,0.0,0.0,0.0,0.0,0.0,0.4305555555555556,0.0,0.0,0.2824267782426778,0.0,1.0
10727,Philips_Chair_727,Home,flipkart,3972.67,3278.95,17.46,Genuine,1,train,1.1676,0.6364,-0.4203,0.0368,0.1946,10,-20.34,0.8719,0,0,0,0.0,0,0.0363,0.0,0.0,1.91,0,0.223667,0.051073775803017696,0.6364,0.08098107358051854,0.23070539419087135,0.2775590551181102,0.03448275862068967,0.16339426765967052,0.8660975324523448,0.0,0.0,0.0,0.0,0.0,0.5205853174603174,0.0,0.0,0.19979079497907948,0.0,1.0
10728,Lakme_Perfume_728,Beauty,flipkart,7642.27,3172.24,58.49,Fake,0,train,2.3202,0.9048,-0.4926,0.0305,0.4074,20,25.42,0.441,0,0,0,0.0,1,0.0369,0.0,0.0,4.78,0,0.188667,0.31780523928538373,0.9048,0.06290471785383904,0.17842323651452283,0.5997880072683223,0.37931034482758624,0.6797562626946514,0.36217986200444396,0.0,0.0,0.0,0.0,1.0,0.5220734126984128,0.0,0.0,0.5,0.0,0.0
10729,Philips_Cookware_729,Home,flipkart,8007.26,2547.17,68.19,Fake,0,train,3.0822,0.7297,1.3311,0.0355,0.4405,36,30.39,0.2238,0,0,0,0.0,1,0.0195,0.0,0.0,7.11,0,0.223667,0.49414514486716654,0.7297,0.5188639147936096,0.21991701244813275,0.6499091459721381,0.9310344827586208,0.7358384111938614,0.1081744825166647,0.0,0.0,0.0,0.0,1.0,0.4789186507936508,0.0,0.0,0.7437238493723849,0.0,1.0
10730,SG_Cricket Bat_730,Sports,flipkart,1932.87,1749.42,9.49,Genuine,1,val,1.085,0.2143,-0.4753,0.0174,0.4697,13,-16.02,0.7866,0,0,0,0.0,0,0.018,0.0,0.0,1.14,0,0.200667,0.03195871517171156,0.2143,0.06723004225316899,0.0697095435684647,0.6941247728649304,0.13793103448275862,0.21214172872940645,0.7663431177640042,0.0,0.0,0.0,0.0,0.0,0.47519841269841273,0.0,0.0,0.11924686192468617,0.0,0.3428571428571434
10731,Nivia_Dumbbells_731,Sports,flipkart,3919.68,2864.22,26.93,Suspicious,2,test,1.3489,1.0,-0.6332,0.018,0.3338,9,1.42,0.7618,0,0,0,0.0,0,0.0143,0.0,0.0,3.16,0,0.200667,0.09302971396834214,1.0,0.027752081406105467,0.07468879668049791,0.48834039975772253,0.0,0.40893703452945157,0.7373406619108877,0.0,0.0,0.0,0.0,0.0,0.4660218253968254,0.0,0.0,0.3305439330543933,0.0,0.3428571428571434
10732,Nivia_Dumbbells_732,Sports,flipkart,13958.49,5187.48,62.84,Fake,0,val,2.7635,0.7857,1.0503,0.0238,0.5095,13,37.33,0.2672,0,0,0,0.0,1,-0.027,0.0,0.0,6.94,0,0.200667,0.42039248356937897,0.7857,0.4486586493987049,0.12282157676348548,0.7543912780133253,0.13793103448275862,0.8141503046716316,0.15892878025961873,0.0,0.0,0.0,0.0,1.0,0.3635912698412699,0.0,0.0,0.7259414225941423,0.0,0.3428571428571434
10733,Philips_Table_733,Home,flipkart,3851.99,2488.81,35.39,Suspicious,2,train,1.5363,0.6552,0.1609,0.0369,0.3123,28,-2.41,0.7142,1,0,0,0.0,0,0.0074,0.0,0.0,3.42,0,0.223667,0.13639729704711656,0.6552,0.22629197189789235,0.23153526970954355,0.45578437310720776,0.6551724137931034,0.3657187993680885,0.6816746579347445,1.0,0.0,0.0,0.0,0.0,0.4489087301587302,0.0,0.0,0.35774058577405854,0.0,1.0
10734,Nike_Jacket_734,Fashion,flipkart,4804.94,2291.82,52.3,Suspicious,2,val,1.958,0.4167,0.217,0.043,0.4487,35,7.45,0.5331,0,0,0,0.0,0,0.0661,0.0,0.0,3.03,0,0.196,0.23398592983430533,0.4167,0.2403180238517889,0.2821576763485477,0.6623258631132647,0.896551724137931,0.476980365605958,0.4698865629750907,0.0,0.0,0.0,0.0,0.0,0.5944940476190477,0.0,0.0,0.3169456066945606,0.0,0.20951428571428554
10735,Maybelline_Facewash_735,Beauty,flipkart,2976.68,1844.71,38.03,Suspicious,2,train,1.5203,0.8824,-0.6519,0.0958,0.4536,33,4.96,0.6625,0,0,0,0.0,0,0.0579,0.0,0.0,3.23,0,0.188667,0.13269462186429698,0.8824,0.023076730754806596,0.7203319502074688,0.6697456087219867,0.8275862068965518,0.44888287068381855,0.6212138931119167,0.0,0.0,0.0,0.0,0.0,0.574156746031746,0.0,0.0,0.3378661087866109,0.0,0.0
10736,Apple_Smartphone_736,Electronics,flipkart,6186.15,1784.53,71.15,Fake,0,train,3.8045,0.8077,2.2969,0.0403,0.5197,25,41.78,0.1921,0,0,0,0.0,1,-0.0975,0.0,0.0,8.25,0,0.191,0.6612977876515783,0.8077,0.7603320249018677,0.2597510373443983,0.7698364627498487,0.5517241379310345,0.8643647032272624,0.07110279499473746,0.0,0.0,0.0,0.0,1.0,0.1887400793650794,0.0,0.0,0.862970711297071,0.0,0.0666571428571423
10737,SG_Cricket Bat_737,Sports,flipkart,8235.63,3447.38,58.14,Fake,0,train,2.6438,0.8,0.2366,0.0404,0.4339,24,32.63,0.3333,0,0,0,0.0,1,-0.1067,0.0,0.0,5.37,0,0.200667,0.39269184485791,0.8,0.24521839137935347,0.2605809128630705,0.639915202907329,0.5172413793103448,0.76111487248928,0.2362296807390948,0.0,0.0,0.0,0.0,1.0,0.16592261904761907,0.0,0.0,0.5617154811715481,0.0,0.3428571428571434
10738,Maybelline_Facewash_738,Beauty,flipkart,3396.58,2043.62,39.83,Suspicious,2,train,1.5869,1.0,0.0535,0.0388,0.4901,30,6.76,0.6279,1,0,0,0.0,0,0.0452,0.0,0.0,4.33,0,0.188667,0.14810700731278353,1.0,0.19943995799684977,0.24730290456431533,0.725015142337977,0.7241379310344829,0.4691943127962085,0.5807507893813589,1.0,0.0,0.0,0.0,0.0,0.5426587301587302,0.0,0.0,0.45292887029288703,0.0,0.0
10739,Sony_Smartwatch_739,Electronics,flipkart,597.35,406.67,31.92,Suspicious,2,train,1.4767,0.4545,0.398,0.017,0.4144,10,2.55,0.6912,0,0,0,0.0,0,-0.0053,0.0,0.0,2.82,0,0.191,0.1226048319911136,0.4545,0.2855714178563392,0.06639004149377595,0.6103876438522108,0.03448275862068967,0.4216881065222297,0.654777219038709,0.0,0.0,0.0,0.0,0.0,0.4174107142857143,0.0,0.0,0.2949790794979079,0.0,0.0666571428571423
10740,Lakme_Facewash_740,Beauty,flipkart,4076.07,1876.92,53.95,Fake,0,val,2.1329,0.875,-0.3435,0.0233,0.3654,15,20.88,0.514,0,0,0,0.0,0,0.0178,0.0,0.0,3.84,0,0.188667,0.2744607979265019,0.875,0.10018251368852664,0.11867219917012448,0.5361901877649909,0.20689655172413796,0.6285262920334009,0.44754999415273067,0.0,0.0,0.0,0.0,0.0,0.474702380952381,0.0,0.0,0.401673640167364,0.0,0.0
10741,Nike_Shoes_741,Fashion,flipkart,1925.26,1382.91,28.17,Genuine,1,train,1.3181,0.4865,-0.0763,0.028,0.3043,36,-16.68,0.7829,0,0,0,0.0,0,0.0532,0.0,0.0,1.87,0,0.196,0.08590206424141444,0.4865,0.16698752406430484,0.15767634854771784,0.44367050272562086,0.9310344827586208,0.20469419995486346,0.7620161384633377,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.19560669456066945,0.0,0.20951428571428554
10742,Samsung_Smartwatch_742,Electronics,flipkart,2738.51,768.03,71.95,Fake,0,val,3.5318,0.7857,0.7274,0.02,0.4706,13,42.58,0.2118,0,0,0,0.0,1,0.0095,0.0,0.0,7.32,0,0.191,0.598190317504397,0.7857,0.3679275945695928,0.09128630705394192,0.695487583282859,0.13793103448275862,0.8733920108327691,0.09414103613612443,0.0,0.0,0.0,0.0,1.0,0.4541170634920635,0.0,0.0,0.7656903765690376,0.0,0.0666571428571423
10743,Nivia_Football_743,Sports,flipkart,15984.11,4529.17,71.66,Fake,0,val,3.3265,0.6552,0.3169,0.0397,0.4182,28,46.15,0.2327,0,0,0,0.0,1,0.0574,0.0,0.0,5.97,0,0.200667,0.5506803665648431,0.6552,0.2652948971172838,0.25477178423236513,0.6161417322834646,0.6551724137931034,0.9136763710223426,0.11858262191556543,0.0,0.0,0.0,0.0,1.0,0.5729166666666667,0.0,0.0,0.6244769874476986,0.0,0.3428571428571434
10744,Philips_Chair_744,Home,flipkart,7638.3,3864.53,49.41,Suspicious,2,train,1.9811,0.6316,0.4471,0.0333,0.3372,18,11.61,0.5708,0,0,0,0.0,0,-0.0023,0.0,0.0,3.85,0,0.223667,0.23933166712950116,0.6316,0.2978473385503913,0.20165975103734443,0.493488794669897,0.3103448275862069,0.5239223651545926,0.5139749736872881,0.0,0.0,0.0,0.0,0.0,0.4248511904761905,0.0,0.0,0.4027196652719665,0.0,1.0
10745,SG_Dumbbells_745,Sports,flipkart,1911.69,1337.0,30.06,Genuine,1,train,1.456,0.5556,-0.0063,0.0183,0.2363,17,4.55,0.7687,1,0,0,0.0,0,-0.0183,0.0,0.0,2.71,0,0.200667,0.11781449597334076,0.5556,0.1844888366627497,0.07717842323651453,0.340702604482132,0.2758620689655172,0.4442563755359964,0.7454098935796983,1.0,0.0,0.0,0.0,0.0,0.3851686507936508,0.0,0.0,0.2834728033472803,0.0,0.3428571428571434
10746,Nivia_Football_746,Sports,flipkart,15554.63,4418.27,71.6,Fake,0,train,3.5872,0.7727,1.7114,0.0351,0.5432,21,46.09,0.1827,0,0,0,0.0,1,-0.0189,0.0,0.0,7.93,0,0.200667,0.6110108303249099,0.7727,0.6139460459534465,0.21659751037344396,0.8054209569957602,0.41379310344827586,0.9129993229519295,0.060109928663314244,0.0,0.0,0.0,0.0,1.0,0.3836805555555556,0.0,0.0,0.8294979079497907,0.0,0.3428571428571434
10747,Puma_T-Shirt_747,Fashion,flipkart,5072.65,2660.86,47.54,Suspicious,2,train,1.8285,1.0,-0.1704,0.0313,0.39,32,2.69,0.5954,0,0,0,0.0,0,0.0408,0.0,0.0,3.8,0,0.196,0.20401740257335932,1.0,0.14346075955696677,0.1850622406639004,0.5734403391883708,0.7931034482758621,0.4232678853531934,0.5427435387673957,0.0,0.0,0.0,0.0,0.0,0.5317460317460317,0.0,0.0,0.39748953974895396,0.0,0.20951428571428554
10748,Puma_Jeans_748,Fashion,flipkart,4110.64,1718.79,58.19,Suspicious,2,train,2.453,1.0,0.0349,0.0275,0.2831,22,13.34,0.4509,0,0,0,0.0,0,-0.0257,0.0,0.0,4.49,0,0.196,0.34853744330278624,1.0,0.19478960922069155,0.15352697095435683,0.4115687462144155,0.44827586206896547,0.5434439178515008,0.37375745526838966,0.0,0.0,0.0,0.0,0.0,0.3668154761904762,0.0,0.0,0.4696652719665272,0.0,0.20951428571428554
10749,Philips_Cookware_749,Home,flipkart,586.81,309.47,47.26,Suspicious,2,val,1.7329,1.0,0.055,0.074,0.404,30,9.46,0.6185,0,0,0,0.0,0,0.0861,0.0,0.0,3.81,0,0.223667,0.18189391835601226,1.0,0.19981498612395932,0.5394190871369294,0.5946396123561478,0.7241379310344829,0.4996614759647935,0.5697579230499358,0.0,0.0,0.0,0.0,0.0,0.6440972222222222,0.0,0.0,0.39853556485355646,0.0,1.0
10750,Nike_Shoes_750,Fashion,flipkart,7628.23,4373.75,42.66,Suspicious,2,train,1.7185,0.44,0.4998,0.0256,0.4667,24,-2.19,0.5978,0,0,0,0.0,0,0.0147,0.0,0.0,3.32,0,0.196,0.17856151069147463,0.44,0.3110233267495062,0.13775933609958507,0.6895820714718353,0.5172413793103448,0.3682013089596028,0.5455502280435037,0.0,0.0,0.0,0.0,0.0,0.4670138888888889,0.0,0.0,0.34728033472803344,0.0,0.20951428571428554
10751,Adidas_T-Shirt_751,Fashion,flipkart,1563.68,719.62,53.98,Fake,0,train,2.134,1.0,0.2167,0.0483,0.3369,18,9.13,0.525,0,0,0,0.0,0,0.0179,0.0,0.0,4.49,0,0.196,0.2747153568453208,1.0,0.24024301822636698,0.3261410788381742,0.49303452453058744,0.3103448275862069,0.495937711577522,0.46041398666822597,0.0,0.0,0.0,0.0,0.0,0.47495039682539686,0.0,0.0,0.4696652719665272,0.0,0.20951428571428554
10752,Puma_Jeans_752,Fashion,flipkart,2646.47,1522.42,42.47,Suspicious,2,test,1.6693,0.8667,0.1198,0.0181,0.2588,14,-2.38,0.6957,0,0,0,0.0,0,0.0397,0.0,0.0,3.35,0,0.196,0.16717578450430443,0.8667,0.21601620121509113,0.07551867219917013,0.3747728649303452,0.17241379310344823,0.36605732340329494,0.6600397614314115,0.0,0.0,0.0,0.0,0.0,0.5290178571428572,0.0,0.0,0.350418410041841,0.0,0.20951428571428554
10753,Samsung_Smartphone_753,Electronics,flipkart,3278.94,2069.79,36.88,Suspicious,2,test,1.5777,0.9375,-0.4809,0.0383,0.4395,31,7.51,0.6509,0,0,0,0.0,0,0.0041,0.0,0.0,3.42,0,0.191,0.1459779690826623,0.9375,0.0658299372452934,0.24315352697095435,0.6483949121744398,0.7586206896551724,0.477657413676371,0.6076482282773945,0.0,0.0,0.0,0.0,0.0,0.4407242063492064,0.0,0.0,0.35774058577405854,0.0,0.0666571428571423
10754,Nivia_Football_754,Sports,flipkart,1704.6,1273.14,25.31,Suspicious,2,val,1.4126,1.0,-0.3511,0.023,0.4316,12,-0.2,0.7036,1,0,0,0.0,0,-0.0551,0.0,0.0,3.95,0,0.200667,0.10777098953994269,1.0,0.09828237117783833,0.11618257261410786,0.6364324651726226,0.10344827586206895,0.3906567366283006,0.6692784469652672,1.0,0.0,0.0,0.0,0.0,0.29389880952380953,0.0,0.0,0.4131799163179916,0.0,0.3428571428571434
10755,Prestige_Chair_755,Home,flipkart,11008.14,4787.32,56.51,Fake,0,train,2.4304,0.8235,0.9551,0.0292,0.352,33,18.71,0.4301,0,0,0,0.0,1,-0.057,0.0,0.0,6.37,0,0.223667,0.3433074146070537,0.8235,0.42485686426481983,0.16763485477178422,0.5158994548758329,0.8275862068965518,0.6040397201534642,0.3494328148754532,0.0,0.0,0.0,0.0,1.0,0.28918650793650796,0.0,0.0,0.6663179916317992,0.0,1.0
10756,Puma_T-Shirt_756,Fashion,flipkart,4573.99,3030.78,33.74,Suspicious,2,val,1.5549,1.0,0.13,0.0223,0.2748,11,-11.11,0.7236,0,0,0,0.0,0,-0.0303,0.0,0.0,3.57,0,0.196,0.14070165694714432,1.0,0.21856639247943596,0.11037344398340249,0.39900060569351903,0.06896551724137928,0.2675468291582036,0.6926675242661677,0.0,0.0,0.0,0.0,0.0,0.35540674603174605,0.0,0.0,0.3734309623430962,0.0,0.20951428571428554
10757,Prestige_Cookware_757,Home,flipkart,7021.31,4321.15,38.46,Suspicious,2,train,1.6255,0.9394,-0.1056,0.0286,0.4049,32,0.66,0.6504,0,0,0,0.0,0,-0.0004,0.0,0.0,3.44,0,0.223667,0.15703971119133575,0.9394,0.15966197464809861,0.16265560165975101,0.5960024227740763,0.7931034482758621,0.40036109230422023,0.607063501344872,0.0,0.0,0.0,0.0,0.0,0.4295634920634921,0.0,0.0,0.3598326359832636,0.0,1.0
10758,SG_Football_758,Sports,flipkart,2561.64,997.51,61.06,Fake,0,train,2.4376,0.6,0.982,0.0231,0.431,14,35.55,0.3963,0,0,0,0.0,1,0.0508,0.0,0.0,5.98,0,0.200667,0.3449736184393225,0.6,0.4315823686776509,0.11701244813278006,0.6355239248940037,0.17241379310344823,0.7940645452493793,0.30990527423693137,0.0,0.0,0.0,0.0,1.0,0.5565476190476191,0.0,0.0,0.6255230125523012,0.0,0.3428571428571434
10759,Maybelline_Lipstick_759,Beauty,flipkart,10706.83,4685.46,56.24,Fake,0,test,2.3691,0.4571,0.6394,0.0404,0.3519,34,23.17,0.4485,0,0,0,0.0,1,-0.0368,0.0,0.0,4.85,0,0.188667,0.3291215403128761,0.4571,0.34592594444583347,0.2605809128630705,0.5157480314960631,0.8620689655172413,0.6543669600541638,0.3709507659922816,0.0,0.0,0.0,0.0,1.0,0.3392857142857143,0.0,0.0,0.5073221757322175,0.0,0.0
10760,Maybelline_Facewash_760,Beauty,flipkart,7244.22,4531.89,37.44,Suspicious,2,train,1.6045,0.963,-0.4711,0.0161,0.368,26,4.37,0.6714,0,0,0,0.0,0,-0.0037,0.0,0.0,3.42,0,0.188667,0.15217995001388507,0.963,0.06828012100907568,0.058921161825726126,0.5401271956390067,0.5862068965517242,0.4422252313247574,0.6316220325108175,0.0,0.0,0.0,0.0,0.0,0.42137896825396826,0.0,0.0,0.35774058577405854,0.0,0.0
10761,LG_Smartphone_761,Electronics,flipkart,1899.37,1339.33,29.49,Genuine,1,train,1.3115,0.8387,-0.5484,0.0966,0.4546,30,0.12,0.7247,0,1,0,0.0,0,0.0752,0.0,0.0,3.48,0,0.191,0.08437471072850139,0.8387,0.048953671525364395,0.7269709543568464,0.6712598425196851,0.7241379310344829,0.39426765967050326,0.6939539235177172,0.0,1.0,0.0,0.0,0.0,0.6170634920634921,0.0,0.0,0.36401673640167365,0.0,0.0666571428571423
10762,Samsung_Smartphone_762,Electronics,flipkart,453.85,423.25,6.74,Genuine,1,train,1.011,0.125,-0.0539,0.0552,0.4507,15,-22.63,0.8164,0,0,0,0.0,0,0.0572,0.0,0.0,0.81,0,0.191,0.014833842451170975,0.125,0.1725879440958072,0.383402489626556,0.6653543307086615,0.20689655172413796,0.13755359963890773,0.8011928429423459,0.0,0.0,0.0,0.0,0.0,0.5724206349206349,0.0,0.0,0.08472803347280335,0.0,0.0666571428571423
10763,Adidas_Jeans_763,Fashion,flipkart,3144.28,2519.68,19.86,Genuine,1,train,1.2079,0.0,0.0584,0.0158,0.0345,28,-24.99,0.9238,1,0,0,0.0,0,0.0321,0.0,0.0,0.95,0,0.196,0.060399888919744515,0.0,0.20066504987874093,0.056431535269709565,0.03513022410660206,0.6551724137931034,0.11092304220266308,0.9267921880481815,1.0,0.0,0.0,0.0,0.0,0.5101686507936508,0.0,0.0,0.09937238493723849,0.0,0.20951428571428554
10764,Adidas_Shoes_764,Fashion,flipkart,7493.31,3146.49,58.01,Fake,0,train,2.495,1.0,0.7719,0.0241,0.3837,11,13.16,0.398,0,0,0,0.0,1,-0.0477,0.0,0.0,6.57,0,0.196,0.3582569656576877,1.0,0.37905342900717554,0.12531120331950207,0.563900666262871,0.06896551724137928,0.5414127736402617,0.31189334580750794,0.0,0.0,0.0,0.0,1.0,0.3122519841269842,0.0,0.0,0.6872384937238494,0.0,0.20951428571428554
10765,Nivia_Dumbbells_765,Sports,flipkart,4185.08,3346.85,20.03,Genuine,1,train,1.2197,0.3448,0.0747,0.0363,0.2466,28,-5.48,0.8354,1,0,0,0.0,0,0.0246,0.0,0.0,2.07,0,0.200667,0.06313061186707397,0.3448,0.2047403555266645,0.22655601659751032,0.35629921259842523,0.6551724137931034,0.3310765064319567,0.8234124663782014,1.0,0.0,0.0,0.0,0.0,0.49156746031746035,0.0,0.0,0.21652719665271963,0.0,0.3428571428571434
10766,Lakme_Lipstick_766,Beauty,flipkart,410.18,362.3,11.67,Genuine,1,train,1.1941,0.1538,0.1031,0.0228,0.3341,25,-21.4,0.8081,0,0,0,0.0,0,-0.0547,0.0,0.0,1.14,0,0.188667,0.05720633157456262,0.1538,0.211840888066605,0.1145228215767635,0.4887946698970321,0.5517241379310345,0.1514330850823742,0.7914863758624723,0.0,0.0,0.0,0.0,0.0,0.294890873015873,0.0,0.0,0.11924686192468617,0.0,0.0
10767,Prestige_Chair_767,Home,flipkart,2151.66,552.19,74.34,Fake,0,val,3.7107,1.0,0.278,0.0517,0.3218,34,36.54,0.2713,0,0,0,0.0,1,0.0477,0.0,0.0,7.07,0,0.223667,0.6395908543922986,1.0,0.2555691676875766,0.354356846473029,0.47016959418534215,0.8620689655172413,0.8052358384111938,0.16372354110630336,0.0,0.0,0.0,0.0,1.0,0.548859126984127,0.0,0.0,0.7395397489539749,0.0,1.0
10768,Prestige_Mixer_768,Home,flipkart,10882.47,2875.48,73.58,Fake,0,train,3.6687,0.9583,0.1581,0.0283,0.3649,23,35.78,0.254,0,0,0,0.0,1,0.0306,0.0,0.0,6.75,0,0.223667,0.6298713320373971,0.9583,0.22559191939395457,0.16016597510373443,0.5354330708661418,0.4827586206896552,0.7966598961859626,0.14349198924102444,0.0,0.0,0.0,0.0,1.0,0.5064484126984127,0.0,0.0,0.7060669456066946,0.0,1.0
