product_id,product_name,category,brand,platform,baseline_price_90d,mrp_inflation_ratio,discount_permanence_score,pre_sale_spike,price_volatility,mrp_volatility,fraud_verdict
11039,Nike_Jeans_1039,Fashion,Nike,flipkart,687.675,1.0834,0.1,0.0,0.0297,0.5703,Suspicious
11040,Prestige_Cookware_1040,Home,Prestige,flipkart,3647.63,1.1776,0.0667,0.0,0.0271,0.2838,Genuine
11041,Nivia_Cricket Bat_1041,Sports,Nivia,flipkart,4736.18,3.5032,0.9062,0.0,0.0164,0.412,Fake
11042,Prestige_Cookware_1042,Home,Prestige,flipkart,1387.195,1.1806,0.2778,0.0,0.0273,0.2345,Genuine
11043,Puma_Jeans_1043,Fashion,Puma,flipkart,930.04,2.1841,1.0,0.0,0.0403,0.2829,Suspicious
11044,Adidas_T-Shirt_1044,Fashion,Adidas,flipkart,1279.54,1.1498,0.6471,0.0,0.012,0.2833,Genuine
11045,Philips_Mixer_1045,Home,Philips,flipkart,2617.705,1.4431,1.0,0.0,0.0455,0.4207,Suspicious
11046,Maybelline_Lipstick_1046,Beauty,Maybelline,flipkart,4863.81,1.0613,0.2286,0.0,0.0317,0.4906,Genuine
11047,LG_Headphones_1047,Electronics,LG,flipkart,3120.14,1.0654,0.2143,0.0,0.0146,0.579,Genuine
11048,Puma_Jacket_1048,Fashion,Puma,flipkart,1824.065,1.496,1.0,0.0,0.0605,0.2563,Genuine
11049,Nivia_Cricket Bat_1049,Sports,Nivia,flipkart,3600.045,4.9307,1.0,0.0,0.0295,0.4944,Fake
11050,Prestige_Cookware_1050,Home,Prestige,flipkart,4791.585,1.0748,0.15,0.0,0.042,0.3759,Genuine
11051,Lakme_Facewash_1051,Beauty,Lakme,flipkart,3931.265,1.1206,0.6579,0.0,0.055,0.3649,Genuine
11052,Lakme_Facewash_1052,Beauty,Lakme,flipkart,3901.475,1.7132,0.9667,0.0,0.0173,0.3917,Suspicious
11053,SG_Dumbbells_1053,Sports,SG,flipkart,4706.78,1.1332,0.6957,0.0,0.0191,0.5369,Suspicious
11054,SG_Football_1054,Sports,SG,flipkart,704.28,3.5158,0.3939,0.0,0.0211,0.3288,Suspicious
11055,Adidas_T-Shirt_1055,Fashion,Adidas,flipkart,4940.97,1.1172,0.8,0.0,0.0167,0.3518,Genuine
11056,Samsung_Smartphone_1056,Electronics,Samsung,flipkart,1006.9100000000001,2.2351,1.0,0.0,0.0264,0.385,Fake
11057,Nike_Jacket_1057,Fashion,Nike,flipkart,2227.45,1.4228,1.0,0.0,0.0302,0.3785,Suspicious
11058,Nivia_Football_1058,Sports,Nivia,flipkart,3385.255,1.3623,0.9615,0.0,0.0375,0.4067,Suspicious
11059,Lakme_Facewash_1059,Beauty,Lakme,flipkart,3230.51,4.8342,1.0,0.0,0.0338,0.3692,Fake
11060,Lakme_Perfume_1060,Beauty,Lakme,flipkart,3164.6,1.0545,0.4,0.0,0.014,0.2345,Genuine
11061,Philips_Table_1061,Home,Philips,flipkart,2452.59,3.0931,0.9688,0.0,0.029,0.2747,Suspicious
11062,Adidas_Shoes_1062,Fashion,Adidas,flipkart,712.965,1.669,1.0,0.0,0.044,0.2861,Suspicious
11063,Nike_Jeans_1063,Fashion,Nike,flipkart,1562.74,2.2974,1.0,0.0,0.0407,0.2012,Suspicious
11064,Philips_Mixer_1064,Home,Philips,flipkart,1474.9450000000002,1.1577,0.0,0.0,0.0195,0.0293,Genuine
11065,Philips_Cookware_1065,Home,Philips,flipkart,1255.56,1.2332,0.9655,0.0,0.0382,0.4927,Suspicious
11066,Puma_Jeans_1066,Fashion,Puma,flipkart,2835.1,1.101,0.9429,0.0,0.0282,0.3446,Suspicious
11067,Nivia_Dumbbells_1067,Sports,Nivia,flipkart,1391.7849999999999,1.2876,0.7143,0.0,0.0359,0.4809,Genuine
11068,Prestige_Mixer_1068,Home,Prestige,flipkart,1737.84,1.1133,0.6667,0.0,0.0231,0.4219,Genuine
11069,Nike_Shoes_1069,Fashion,Nike,flipkart,2150.255,1.6442,1.0,0.0,0.0475,0.2742,Suspicious
11070,Nivia_Football_1070,Sports,Nivia,flipkart,3579.38,1.0883,0.5714,0.0,0.0197,0.4551,Genuine
11071,Nivia_Football_1071,Sports,Nivia,flipkart,700.3900000000001,1.1129,0.0833,0.0,0.0192,0.2828,Genuine
11072,Lakme_Lipstick_1072,Beauty,Lakme,flipkart,2109.8100000000004,2.663,0.3421,0.0,0.0423,0.3634,Suspicious
11073,Adidas_T-Shirt_1073,Fashion,Adidas,flipkart,4397.030000000001,1.8931,1.0,0.0,0.0333,0.3353,Suspicious
11074,Samsung_Headphones_1074,Electronics,Samsung,flipkart,317.215,4.2599,1.0,0.0,0.0329,0.4286,Fake
11075,Philips_Mixer_1075,Home,Philips,flipkart,655.345,1.1368,0.0625,0.0,0.0385,0.3957,Suspicious
11076,Adidas_Jacket_1076,Fashion,Adidas,flipkart,4185.545,1.3903,1.0,0.0,0.0564,0.3121,Suspicious
11077,Nike_T-Shirt_1077,Fashion,Nike,flipkart,4105.93,2.8338,0.6471,0.0,0.0263,0.3903,Suspicious
11078,Maybelline_Perfume_1078,Beauty,Maybelline,flipkart,2927.34,1.1145,0.0769,0.0,0.0223,0.4773,Genuine
11079,SG_Dumbbells_1079,Sports,SG,flipkart,4419.03,0.9969,0.1176,0.0,0.0372,0.5665,Genuine
11080,Philips_Mixer_1080,Home,Philips,flipkart,1757.19,1.1679,0.5652,0.0,0.0308,0.3493,Genuine
11081,Nike_Jeans_1081,Fashion,Nike,flipkart,3059.81,1.3909,1.0,0.0,0.0293,0.3883,Suspicious
11082,Nivia_Dumbbells_1082,Sports,Nivia,flipkart,4764.25,0.9916,0.3158,0.0,0.0529,0.3482,Genuine
11083,Samsung_Smartphone_1083,Electronics,Samsung,flipkart,4084.98,1.0132,0.0588,0.0,0.0303,0.2241,Genuine
11084,Prestige_Table_1084,Home,Prestige,flipkart,1081.27,1.9066,1.0,0.0,0.0372,0.2578,Suspicious
11085,LG_Headphones_1085,Electronics,LG,flipkart,3791.37,4.3736,1.0,0.0,0.0472,0.4874,Fake
11086,Samsung_Smartwatch_1086,Electronics,Samsung,flipkart,432.71500000000003,3.4957,0.9286,0.0,0.0325,0.4993,Fake
11087,Prestige_Table_1087,Home,Prestige,flipkart,2817.81,4.0116,1.0,0.0,0.0468,0.3457,Fake
11088,Samsung_Headphones_1088,Electronics,Samsung,flipkart,2659.58,1.0533,0.0714,0.0,0.0174,0.2235,Genuine
11089,Maybelline_Perfume_1089,Beauty,Maybelline,flipkart,4163.8,1.3413,0.8125,0.0,0.0569,0.4383,Suspicious
11090,Philips_Chair_1090,Home,Philips,flipkart,3433.125,1.4437,1.0,0.0,0.0347,0.4209,Suspicious
11091,Puma_Jacket_1091,Fashion,Puma,flipkart,4605.15,2.3813,1.0,0.0,0.0149,0.3312,Fake
11092,SG_Cricket Bat_1092,Sports,SG,flipkart,659.82,1.5647,0.8718,0.0,0.0734,0.5394,Suspicious
11093,Maybelline_Facewash_1093,Beauty,Maybelline,flipkart,1359.27,1.6395,0.9,0.0,0.0117,0.3861,Suspicious
11094,Maybelline_Perfume_1094,Beauty,Maybelline,flipkart,4360.38,1.3933,0.6667,0.0,0.0527,0.2499,Genuine
11095,Lakme_Perfume_1095,Beauty,Lakme,flipkart,1856.23,1.0927,0.0909,0.0,0.0123,0.6176,Genuine
11096,Philips_Mixer_1096,Home,Philips,flipkart,435.40999999999997,1.1728,0.05,0.0,0.0169,0.2634,Genuine
11097,Puma_Shoes_1097,Fashion,Puma,flipkart,354.29,3.2601,0.6452,0.0,0.0388,0.3237,Fake
11098,Philips_Chair_1098,Home,Philips,flipkart,737.89,1.1254,0.8462,0.0,0.0574,0.4467,Suspicious
11099,Prestige_Cookware_1099,Home,Prestige,flipkart,4705.01,1.8116,0.9412,0.0,0.0237,0.3479,Suspicious
11100,LG_Smartwatch_1100,Electronics,LG,flipkart,1914.02,1.1937,0.5405,0.0,0.128,0.4272,Genuine
11101,Nivia_Dumbbells_1101,Sports,Nivia,flipkart,720.8050000000001,1.4452,0.9643,0.0,0.0387,0.3898,Suspicious
11102,Philips_Mixer_1102,Home,Philips,flipkart,4282.375,1.8647,1.0,0.0,0.0281,0.3463,Suspicious
11103,Samsung_Smartwatch_1103,Electronics,Samsung,flipkart,3046.8050000000003,1.1473,0.6667,0.0,0.0249,0.4175,Genuine
11104,Adidas_Shoes_1104,Fashion,Adidas,flipkart,1911.0149999999999,1.1632,0.0909,0.0,0.0384,0.4561,Genuine
11105,Prestige_Mixer_1105,Home,Prestige,flipkart,1219.15,1.6128,1.0,0.0,0.0214,0.363,Suspicious
11106,Samsung_Smartwatch_1106,Electronics,Samsung,flipkart,3919.9,1.1295,0.0,0.0,0.0319,0.0362,Genuine
11107,Adidas_Shoes_1107,Fashion,Adidas,flipkart,3972.3,1.6455,1.0,0.0,0.0413,0.3673,Suspicious
11108,Prestige_Mixer_1108,Home,Prestige,flipkart,3183.31,2.4298,0.9333,0.0,0.0179,0.247,Suspicious
11109,Maybelline_Lipstick_1109,Beauty,Maybelline,flipkart,1309.5700000000002,2.9533,1.0,0.0,0.0233,0.3506,Fake
11110,Prestige_Table_1110,Home,Prestige,flipkart,4212.465,1.1327,0.6667,0.0,0.0207,0.4344,Genuine
11111,SG_Football_1111,Sports,SG,flipkart,3082.78,1.1905,0.8065,0.0,0.0269,0.4056,Genuine
11112,Samsung_Smartwatch_1112,Electronics,Samsung,flipkart,435.065,1.5326,0.8667,0.0,0.0269,0.3521,Suspicious
11113,LG_Smartphone_1113,Electronics,LG,flipkart,4359.075000000001,1.1063,0.5789,0.0,0.0235,0.5192,Genuine
11114,Maybelline_Facewash_1114,Beauty,Maybelline,flipkart,727.045,1.0307,0.6,0.0,0.0201,0.4325,Genuine
11115,Prestige_Cookware_1115,Home,Prestige,flipkart,3129.96,1.1789,0.8182,0.0,0.0206,0.4084,Genuine
11116,Puma_Jeans_1116,Fashion,Puma,flipkart,1520.47,1.671,1.0,0.0,0.0409,0.203,Suspicious
11117,Prestige_Cookware_1117,Home,Prestige,flipkart,4316.125,2.0728,1.0,0.0,0.0547,0.3479,Fake
11118,Adidas_T-Shirt_1118,Fashion,Adidas,flipkart,593.48,1.1982,0.4848,0.0,0.0249,0.4712,Genuine
11119,Sony_Smartphone_1119,Electronics,Sony,flipkart,2520.89,1.6131,0.9524,0.0,0.0389,0.3872,Suspicious
11120,SG_Dumbbells_1120,Sports,SG,flipkart,4495.37,2.6519,1.0,0.0,0.0253,0.4196,Fake
11121,Prestige_Chair_1121,Home,Prestige,flipkart,3828.415,1.1347,0.2,0.0,0.0168,0.641,Genuine
11122,Nivia_Cricket Bat_1122,Sports,Nivia,flipkart,1232.55,1.123,0.3333,0.0,0.0366,0.4149,Genuine
11123,Lakme_Facewash_1123,Beauty,Lakme,flipkart,2838.85,1.1534,0.9714,0.0,0.0272,0.4191,Suspicious
11124,Lakme_Perfume_1124,Beauty,Lakme,flipkart,3186.1,1.1,0.1111,0.0,0.023,0.5608,Genuine
11125,Prestige_Chair_1125,Home,Prestige,flipkart,513.79,1.3261,0.3704,0.0,0.0692,0.4857,Genuine
11126,Sony_Smartwatch_1126,Electronics,Sony,flipkart,1288.28,1.0822,0.5385,0.0,0.0217,0.3004,Genuine
11127,Prestige_Cookware_1127,Home,Prestige,flipkart,1575.295,3.0069,0.75,0.0,0.0362,0.428,Suspicious
11128,Puma_Jeans_1128,Fashion,Puma,flipkart,2041.545,2.7572,1.0,0.0,0.0488,0.3058,Fake
11129,SG_Dumbbells_1129,Sports,SG,flipkart,3513.14,1.1042,0.4118,0.0,0.0169,0.377,Genuine
11130,LG_Headphones_1130,Electronics,LG,flipkart,374.885,1.0448,0.4,0.0,0.0143,0.4718,Genuine
11131,Adidas_T-Shirt_1131,Fashion,Adidas,flipkart,969.52,3.6336,1.0,0.0,0.0522,0.3583,Fake
11132,Philips_Table_1132,Home,Philips,flipkart,2567.76,1.2796,0.9091,0.0,0.0363,0.4078,Suspicious
11133,Maybelline_Lipstick_1133,Beauty,Maybelline,flipkart,3502.4,1.1407,0.6296,0.0,0.0417,0.1864,Genuine
11134,LG_Laptop_1134,Electronics,LG,flipkart,2785.33,1.0579,0.5172,0.0,0.0242,0.29,Genuine
11135,Adidas_Shoes_1135,Fashion,Adidas,flipkart,566.955,3.1981,0.6786,0.0,0.0307,0.4023,Suspicious
11136,SG_Football_1136,Sports,SG,flipkart,1550.25,1.117,0.2727,0.0,0.0485,0.4781,Genuine
11137,Apple_Headphones_1137,Electronics,Apple,flipkart,3105.25,1.1014,0.0909,0.0,0.0291,0.3397,Genuine
11138,Lakme_Lipstick_1138,Beauty,Lakme,flipkart,2736.5,1.0653,0.1053,0.0,0.0167,0.3762,Genuine
11139,Apple_Headphones_1139,Electronics,Apple,flipkart,4674.775,2.0267,1.0,0.0,0.0334,0.4731,Fake
11140,Adidas_T-Shirt_1140,Fashion,Adidas,flipkart,1815.125,2.5595,1.0,0.0,0.0205,0.364,Fake
11141,Philips_Mixer_1141,Home,Philips,flipkart,1996.69,1.751,0.9032,0.0,0.0331,0.3855,Suspicious
11142,Philips_Chair_1142,Home,Philips,flipkart,3032.66,1.1397,0.1765,0.0,0.0316,0.4806,Genuine
11143,Philips_Cookware_1143,Home,Philips,flipkart,2496.415,1.1272,0.125,0.0,0.0299,0.3454,Genuine
11144,Maybelline_Facewash_1144,Beauty,Maybelline,flipkart,1779.37,2.035,0.9524,0.0,0.0185,0.3601,Fake
11145,Nike_Jacket_1145,Fashion,Nike,flipkart,4236.38,1.26,0.8,0.0,0.0376,0.2393,Suspicious
11146,Lakme_Facewash_1146,Beauty,Lakme,flipkart,609.75,1.096,0.6923,0.0,0.0175,0.2798,Genuine
11147,Puma_T-Shirt_1147,Fashion,Puma,flipkart,2441.085,1.5523,1.0,0.0,0.025,0.3682,Suspicious
11148,SG_Cricket Bat_1148,Sports,SG,flipkart,3824.1400000000003,1.3171,0.5,0.0,0.0588,0.539,Genuine
11149,SG_Dumbbells_1149,Sports,SG,flipkart,3727.39,1.0517,0.3438,0.0,0.0345,0.1888,Genuine
11150,SG_Dumbbells_1150,Sports,SG,flipkart,2858.7,1.1654,0.4865,0.0,0.0342,0.4653,Genuine
11151,SG_Football_1151,Sports,SG,flipkart,1661.16,4.7146,1.0,0.0,0.0259,0.4808,Fake
11152,Samsung_Laptop_1152,Electronics,Samsung,flipkart,1333.92,2.5553,0.5882,0.0,0.0165,0.4714,Suspicious
11153,Sony_Headphones_1153,Electronics,Sony,flipkart,4731.14,1.0393,0.2069,0.0,0.0699,0.3981,Genuine
11154,Philips_Chair_1154,Home,Philips,flipkart,1402.33,3.5992,0.8108,0.0,0.0435,0.3418,Suspicious
11155,Puma_Jacket_1155,Fashion,Puma,flipkart,2343.27,1.1722,0.6667,0.0,0.0505,0.3395,Genuine
11156,LG_Headphones_1156,Electronics,LG,flipkart,3203.48,1.0423,0.2,0.0,0.0203,0.2041,Genuine
11157,Adidas_Jeans_1157,Fashion,Adidas,flipkart,3676.65,2.9063,1.0,0.0,0.0461,0.3173,Fake
11158,Prestige_Cookware_1158,Home,Prestige,flipkart,657.23,2.2608,1.0,0.0,0.0629,0.3921,Fake
11159,SG_Football_1159,Sports,SG,flipkart,2934.59,1.1024,0.2727,0.0,0.0275,0.134,Genuine
11160,Nivia_Cricket Bat_1160,Sports,Nivia,flipkart,4420.44,1.0862,0.1176,0.0,0.0368,0.2689,Genuine
11161,Nike_T-Shirt_1161,Fashion,Nike,flipkart,1592.095,1.2565,0.4706,0.0,0.0411,0.417,Genuine
11162,LG_Smartwatch_1162,Electronics,LG,flipkart,3709.74,1.027,0.6,0.0,0.0285,0.4503,Suspicious
11163,Maybelline_Facewash_1163,Beauty,Maybelline,flipkart,3451.06,1.5758,1.0,0.0,0.0182,0.4263,Suspicious
11164,LG_Laptop_1164,Electronics,LG,flipkart,3708.05,1.0939,0.2727,0.0,0.0237,0.6054,Genuine
11165,SG_Dumbbells_1165,Sports,SG,flipkart,1191.56,1.2104,0.8857,0.0,0.0486,0.5142,Suspicious
11166,Prestige_Chair_1166,Home,Prestige,flipkart,3905.87,1.4215,1.0,0.0,0.0351,0.4366,Suspicious
11167,Apple_Smartphone_1167,Electronics,Apple,flipkart,2839.77,1.0203,0.2432,0.0,0.0333,0.4456,Genuine
11168,Philips_Table_1168,Home,Philips,flipkart,4280.55,2.2335,1.0,0.0,0.0191,0.4288,Fake
11169,Adidas_Jacket_1169,Fashion,Adidas,flipkart,4595.49,1.1473,0.1429,0.0,0.0173,0.2583,Genuine
11170,Nivia_Football_1170,Sports,Nivia,flipkart,482.44000000000005,1.3839,0.7143,0.0,0.0591,0.4037,Genuine
11171,LG_Laptop_1171,Electronics,LG,flipkart,3420.075,1.0945,0.3,0.0,0.0222,0.5358,Genuine
11172,Maybelline_Perfume_1172,Beauty,Maybelline,flipkart,1089.6599999999999,1.0697,0.1875,0.0,0.0413,0.1987,Genuine
11173,Apple_Smartphone_1173,Electronics,Apple,flipkart,3817.67,1.1653,0.6154,0.0,0.0239,0.4534,Genuine
11174,Puma_Jeans_1174,Fashion,Puma,flipkart,2200.08,1.5329,1.0,0.0,0.028,0.3521,Suspicious
11175,Sony_Headphones_1175,Electronics,Sony,flipkart,4401.8,1.1456,0.1429,0.0,0.0484,0.5817,Genuine
11176,Adidas_Shoes_1176,Fashion,Adidas,flipkart,4363.07,2.2725,1.0,0.0,0.0183,0.2263,Suspicious
11177,SG_Dumbbells_1177,Sports,SG,flipkart,3422.56,1.3088,0.9697,0.0,0.0181,0.5303,Suspicious
11178,Puma_Jeans_1178,Fashion,Puma,flipkart,3974.01,1.137,0.6286,0.0,0.0222,0.2796,Genuine
11179,Apple_Laptop_1179,Electronics,Apple,flipkart,3065.57,1.1277,0.2121,0.0,0.0633,0.3452,Genuine
11180,Lakme_Facewash_1180,Beauty,Lakme,flipkart,1914.555,1.1647,0.8333,0.0,0.0219,0.4682,Genuine
11181,SG_Dumbbells_1181,Sports,SG,flipkart,3168.37,1.2477,0.9286,0.0,0.0341,0.3742,Suspicious
11182,Maybelline_Facewash_1182,Beauty,Maybelline,flipkart,3167.44,1.0613,0.5556,0.0,0.0289,0.5523,Genuine
11183,Samsung_Smartphone_1183,Electronics,Samsung,flipkart,624.365,1.0958,0.375,0.0,0.0457,0.3272,Genuine
11184,LG_Smartwatch_1184,Electronics,LG,flipkart,2790.49,1.1715,0.5333,0.0,0.0213,0.3527,Genuine
11185,Puma_Jeans_1185,Fashion,Puma,flipkart,4769.02,1.2157,0.0769,0.0,0.0261,0.2195,Genuine
11186,Nivia_Football_1186,Sports,Nivia,flipkart,3814.59,1.0838,0.3333,0.0,0.0219,0.4312,Genuine
11187,Lakme_Perfume_1187,Beauty,Lakme,flipkart,2597.56,1.0261,0.6923,0.0,0.0341,0.474,Genuine
11188,Philips_Cookware_1188,Home,Philips,flipkart,4375.55,1.152,0.1111,0.0,0.035,0.3946,Suspicious
11189,Adidas_Shoes_1189,Fashion,Adidas,flipkart,1011.46,1.0514,0.7333,0.0,0.0456,0.2665,Genuine
11190,Apple_Laptop_1190,Electronics,Apple,flipkart,4813.38,1.4539,1.0,0.0,0.0196,0.3445,Suspicious
11191,Maybelline_Lipstick_1191,Beauty,Maybelline,flipkart,2293.28,1.6202,0.8,0.0,0.0923,0.4277,Suspicious
11192,LG_Laptop_1192,Electronics,LG,flipkart,4457.015,1.5026,0.9375,0.0,0.0217,0.4231,Suspicious
11193,Maybelline_Facewash_1193,Beauty,Maybelline,flipkart,2963.86,2.3092,0.8824,0.0,0.0223,0.1919,Suspicious
11194,Philips_Mixer_1194,Home,Philips,flipkart,364.65,4.3502,1.0,0.0,0.0186,0.4256,Fake
11195,LG_Laptop_1195,Electronics,LG,flipkart,1725.73,1.2489,0.8889,0.0,0.0202,0.497,Suspicious
11196,SG_Football_1196,Sports,SG,flipkart,4278.97,1.2865,0.7333,0.0,0.0158,0.4749,Genuine
11197,Nivia_Cricket Bat_1197,Sports,Nivia,flipkart,3987.95,1.0609,0.1333,0.0,0.0169,0.3714,Genuine
11198,Nike_T-Shirt_1198,Fashion,Nike,flipkart,4491.01,1.5517,1.0,0.0,0.0296,0.3335,Suspicious
11199,Adidas_T-Shirt_1199,Fashion,Adidas,flipkart,1699.0,3.2124,1.0,0.0,0.0139,0.3411,Fake
11200,Nivia_Dumbbells_1200,Sports,Nivia,flipkart,1752.43,1.0733,0.2941,0.0,0.0156,0.3168,Genuine
11201,SG_Dumbbells_1201,Sports,SG,flipkart,1633.67,1.074,0.1212,0.0,0.0311,0.4483,Genuine
11202,Apple_Laptop_1202,Electronics,Apple,flipkart,1701.37,1.1593,0.6667,0.0,0.024,0.2734,Suspicious
11203,Adidas_Jacket_1203,Fashion,Adidas,flipkart,3254.14,2.2596,1.0,0.0,0.036,0.3386,Fake
11204,SG_Cricket Bat_1204,Sports,SG,flipkart,4374.64,1.0823,0.1111,0.0,0.019,0.3202,Genuine
11205,Prestige_Table_1205,Home,Prestige,flipkart,873.1,1.1324,0.5152,0.0,0.0204,0.3592,Genuine
11206,Philips_Table_1206,Home,Philips,flipkart,2280.4750000000004,3.5814,1.0,0.0,0.022,0.2747,Suspicious
11207,Puma_T-Shirt_1207,Fashion,Puma,flipkart,1316.025,1.1631,0.4118,0.0,0.032,0.3008,Suspicious
11208,Puma_Shoes_1208,Fashion,Puma,flipkart,2762.63,1.1972,0.2609,0.0,0.0181,0.1766,Genuine
11209,Sony_Smartphone_1209,Electronics,Sony,flipkart,801.69,1.0742,0.1364,0.0,0.0268,0.3621,Suspicious
11210,Nike_T-Shirt_1210,Fashion,Nike,flipkart,967.03,1.1591,0.1935,0.0,0.0258,0.4724,Genuine
11211,Maybelline_Facewash_1211,Beauty,Maybelline,flipkart,1311.65,3.4467,0.9375,0.0,0.0185,0.4049,Fake
11212,Nivia_Football_1212,Sports,Nivia,flipkart,2558.6,1.3787,0.7097,0.0,0.0507,0.5804,Suspicious
11213,SG_Dumbbells_1213,Sports,SG,flipkart,1027.365,1.324,0.7727,0.0,0.044,0.4052,Genuine
11214,Prestige_Cookware_1214,Home,Prestige,flipkart,933.26,1.3157,0.913,0.0,0.0602,0.4314,Suspicious
11215,SG_Football_1215,Sports,SG,flipkart,3324.7799999999997,1.1258,0.2917,0.0,0.037,0.2513,Genuine
11216,SG_Football_1216,Sports,SG,flipkart,4070.38,1.5724,0.6667,0.0,0.0404,0.3947,Suspicious
11217,Adidas_Shoes_1217,Fashion,Adidas,flipkart,1040.77,1.3062,1.0,0.0,0.0567,0.4177,Suspicious
11218,Sony_Smartphone_1218,Electronics,Sony,flipkart,4051.02,1.9724,1.0,0.0,0.0192,0.4107,Suspicious
11219,Adidas_Jeans_1219,Fashion,Adidas,flipkart,2195.745,1.234,0.3333,0.0,0.0281,0.3786,Genuine
11220,Maybelline_Lipstick_1220,Beauty,Maybelline,flipkart,1873.28,1.0393,0.0,0.0,0.0214,0.0306,Genuine
11221,SG_Football_1221,Sports,SG,flipkart,2256.3999999999996,0.9888,0.0833,0.0,0.0434,0.2665,Genuine
11222,LG_Smartwatch_1222,Electronics,LG,flipkart,1730.805,3.2672,0.8333,0.0,0.0231,0.4253,Suspicious
11223,Adidas_Jacket_1223,Fashion,Adidas,flipkart,1411.45,2.4585,1.0,0.0,0.0598,0.2737,Suspicious
11224,Puma_Jeans_1224,Fashion,Puma,flipkart,3737.02,1.2454,0.5676,0.0,0.0308,0.278,Genuine
11225,Prestige_Table_1225,Home,Prestige,flipkart,491.35,1.2018,0.2222,0.0,0.0346,0.3779,Genuine
11226,Maybelline_Facewash_1226,Beauty,Maybelline,flipkart,2789.21,1.0077,0.5429,0.0,0.0239,0.3846,Genuine
11227,Nivia_Dumbbells_1227,Sports,Nivia,flipkart,1667.92,1.2635,1.0,0.0,0.0532,0.4076,Suspicious
11228,Adidas_T-Shirt_1228,Fashion,Adidas,flipkart,3331.295,1.389,0.5556,0.0,0.0846,0.4082,Genuine
11229,Puma_Shoes_1229,Fashion,Puma,flipkart,2312.4,1.9595,0.3704,0.0,0.0313,0.3389,Genuine
11230,Maybelline_Perfume_1230,Beauty,Maybelline,flipkart,3000.92,1.596,0.875,0.0,0.0495,0.482,Suspicious
11231,SG_Football_1231,Sports,SG,flipkart,4296.67,1.1211,0.1111,0.0,0.0268,0.4898,Genuine
11232,Maybelline_Perfume_1232,Beauty,Maybelline,flipkart,2884.35,3.429,0.9714,0.0,0.0491,0.3813,Fake
11233,LG_Laptop_1233,Electronics,LG,flipkart,754.84,1.2916,1.0,0.0,0.0266,0.436,Suspicious
11234,Philips_Table_1234,Home,Philips,flipkart,4042.06,1.1793,0.6757,0.0,0.0372,0.4177,Genuine
11235,Nike_Jeans_1235,Fashion,Nike,flipkart,2329.43,1.8358,1.0,0.0,0.0408,0.3378,Fake
11236,Maybelline_Perfume_1236,Beauty,Maybelline,flipkart,2575.77,1.7961,0.9259,0.0,0.0235,0.3572,Suspicious
11237,Nivia_Cricket Bat_1237,Sports,Nivia,flipkart,1653.76,2.0294,0.4706,0.0,0.018,0.4147,Suspicious
11238,SG_Cricket Bat_1238,Sports,SG,flipkart,4372.29,1.3403,1.0,0.0,0.0542,0.4021,Suspicious
11239,Prestige_Mixer_1239,Home,Prestige,flipkart,2862.74,1.364,0.9487,0.0,0.0538,0.3665,Suspicious
11240,Samsung_Headphones_1240,Electronics,Samsung,flipkart,4795.94,1.3162,0.5238,0.0,0.0342,0.4248,Suspicious
11241,Prestige_Cookware_1241,Home,Prestige,flipkart,1542.835,2.0073,1.0,0.0,0.0168,0.3226,Fake
11242,Maybelline_Lipstick_1242,Beauty,Maybelline,flipkart,4411.75,1.4043,0.9167,0.0,0.0385,0.3773,Suspicious
11243,Sony_Laptop_1243,Electronics,Sony,flipkart,2452.43,1.5544,0.8,0.0,0.0167,0.44,Suspicious
11244,Maybelline_Facewash_1244,Beauty,Maybelline,flipkart,1249.51,1.0962,0.5,0.0,0.0295,0.4617,Genuine
11245,Lakme_Facewash_1245,Beauty,Lakme,flipkart,1734.89,1.4524,0.8182,0.0,0.0217,0.3851,Genuine
11246,Puma_T-Shirt_1246,Fashion,Puma,flipkart,3399.8599999999997,1.2522,0.0417,0.0,0.0247,0.2215,Genuine
11247,SG_Cricket Bat_1247,Sports,SG,flipkart,3151.37,2.2368,0.2917,0.0,0.0441,0.5129,Suspicious
11248,Samsung_Headphones_1248,Electronics,Samsung,flipkart,3421.1499999999996,1.1819,0.0385,0.0,0.045,0.4326,Suspicious
11249,LG_Headphones_1249,Electronics,LG,flipkart,2117.1949999999997,2.6293,0.8421,0.0,0.0372,0.5138,Fake
11250,SG_Cricket Bat_1250,Sports,SG,flipkart,1289.68,1.2725,0.7143,0.0,0.0207,0.5092,Suspicious
11251,SG_Cricket Bat_1251,Sports,SG,flipkart,3308.65,2.741,0.4194,0.0,0.0377,0.4174,Suspicious
11252,Samsung_Laptop_1252,Electronics,Samsung,flipkart,3368.58,1.143,0.381,0.0,0.0219,0.4345,Genuine
11253,Lakme_Perfume_1253,Beauty,Lakme,flipkart,4281.83,0.9956,0.1905,0.0,0.0344,0.2172,Genuine
11254,Nike_Shoes_1254,Fashion,Nike,flipkart,724.53,1.682,1.0,0.0,0.0728,0.4148,Suspicious
11255,Philips_Mixer_1255,Home,Philips,flipkart,3116.785,1.0805,0.6176,0.0,0.0454,0.4286,Genuine
11256,Nivia_Cricket Bat_1256,Sports,Nivia,flipkart,970.68,1.3007,1.0,0.0,0.0224,0.4159,Suspicious
11257,Nivia_Football_1257,Sports,Nivia,flipkart,770.76,1.1311,0.0,0.0,0.0275,0.0296,Genuine
